workerID,taskID,response,goldLabel,taskContent
14656595,238842845,0,0,spoke one gal new york storm crazi let us hope hurrican sandi swurf fast ...
14663573,238842845,0,0,spoke one gal new york storm crazi let us hope hurrican sandi swurf fast ...
14319341,238842845,0,0,spoke one gal new york storm crazi let us hope hurrican sandi swurf fast ...
1742094,238842846,0,0,uragano sandi news e aggiornamenti url_
13909739,238842846,0,0,uragano sandi news e aggiornamenti url_
13166748,238842846,0,0,uragano sandi news e aggiornamenti url_
14533342,238842847,0,0,rt mention_ aa aaaa _aa aaaa _aa aaaa _aa _aaaa aa aaaa_ aa aaaa aaaa _aa_aa aa aaaa1aa aaaa aaaa_aa aa aaaaaaa aaaa_aaaaaa_ aa _aa aaaa_aaaa1aa aa aa _aaaa_aa _aa aaaa _aa aanum2aaaaaa aeaa_aaaa1 aaaa7num5aa aaaaaaaaaa aaaaaaaeaa aaaa aaaa _aa aa bahrain hidd mention_ nyc ksa kuwait sandi
14656595,238842847,0,0,rt mention_ aa aaaa _aa aaaa _aa aaaa _aa _aaaa aa aaaa_ aa aaaa aaaa _aa_aa aa aaaa1aa aaaa aaaa_aa aa aaaaaaa aaaa_aaaaaa_ aa _aa aaaa_aaaa1aa aa aa _aaaa_aa _aa aaaa _aa aanum2aaaaaa aeaa_aaaa1 aaaa7num5aa aaaaaaaaaa aaaaaaaeaa aaaa aaaa _aa aa bahrain hidd mention_ nyc ksa kuwait sandi
9946915,238842847,0,0,rt mention_ aa aaaa _aa aaaa _aa aaaa _aa _aaaa aa aaaa_ aa aaaa aaaa _aa_aa aa aaaa1aa aaaa aaaa_aa aa aaaaaaa aaaa_aaaaaa_ aa _aa aaaa_aaaa1aa aa aa _aaaa_aa _aa aaaa _aa aanum2aaaaaa aeaa_aaaa1 aaaa7num5aa aaaaaaaaaa aaaaaaaeaa aaaa aaaa _aa aa bahrain hidd mention_ nyc ksa kuwait sandi
13909739,238842848,0,0,rt mention_ fema say text tweet post facebook instead make phone call hurrican sandi url_
13441146,238842848,0,0,rt mention_ fema say text tweet post facebook instead make phone call hurrican sandi url_
14853026,238842848,0,0,rt mention_ fema say text tweet post facebook instead make phone call hurrican sandi url_
14533342,238842849,0,0,think everyon effect sandi hope realli hope friend nyc safe
13441146,238842849,0,0,think everyon effect sandi hope realli hope friend nyc safe
13213570,238842849,0,0,think everyon effect sandi hope realli hope friend nyc safe
12962344,238842850,0,1,fuck back lawn fill water pool mess fuck sandi also make evacu hous
13143040,238842850,1,1,fuck back lawn fill water pool mess fuck sandi also make evacu hous
5652147,238842850,0,1,fuck back lawn fill water pool mess fuck sandi also make evacu hous
1742094,238842851,0,0,rt mention_ hey fd pd emt rescu team first respond thank sandi
14533342,238842851,0,0,rt mention_ hey fd pd emt rescu team first respond thank sandi
13763729,238842851,0,0,rt mention_ hey fd pd emt rescu team first respond thank sandi
12973811,238842852,0,0,rt mention_ hurrican sandi make thirsti nyc frankenstorm url_
9331430,238842852,0,0,rt mention_ hurrican sandi make thirsti nyc frankenstorm url_
13441146,238842852,0,0,rt mention_ hurrican sandi make thirsti nyc frankenstorm url_
15121510,238842853,0,0,aaaa3aamention_ gangnam style actual giant rain danc brought sandyaaaa3aa actual funni
1742094,238842853,0,0,aaaa3aamention_ gangnam style actual giant rain danc brought sandyaaaa3aa actual funni
14408644,238842853,0,0,aaaa3aamention_ gangnam style actual giant rain danc brought sandyaaaa3aa actual funni
13763729,238842854,0,0,sandi impact nation mention_ blood suppli thousand donor need help patient url_
12962344,238842854,0,0,sandi impact nation mention_ blood suppli thousand donor need help patient url_
14357769,238842854,0,0,sandi impact nation mention_ blood suppli thousand donor need help patient url_
12961309,238842855,1,1,rt mention_ water level still high sandi url_
205866,238842855,0,1,rt mention_ water level still high sandi url_
15039020,238842855,0,1,rt mention_ water level still high sandi url_
13839342,238842856,0,0,rt mention_ aaaa3 new york caaaa3aaest sandi qui lave la vill aaaa montraaaaal ce sont le ingaaaanieur
14342783,238842856,0,0,rt mention_ aaaa3 new york caaaa3aaest sandi qui lave la vill aaaa montraaaaal ce sont le ingaaaanieur
13763729,238842856,0,0,rt mention_ aaaa3 new york caaaa3aaest sandi qui lave la vill aaaa montraaaaal ce sont le ingaaaanieur
13839342,238842857,0,0,superstorm sandi disinfo troll expos nyc lawmak look press charg url_
13441146,238842857,0,0,superstorm sandi disinfo troll expos nyc lawmak look press charg url_
14656595,238842857,0,0,superstorm sandi disinfo troll expos nyc lawmak look press charg url_
13839342,238842858,0,0,rt mention_ dear everyon bitch bout stuck insid hous least not homeless stuck outsid sandi begreat
14357769,238842858,0,0,rt mention_ dear everyon bitch bout stuck insid hous least not homeless stuck outsid sandi begreat
13056024,238842858,0,0,rt mention_ dear everyon bitch bout stuck insid hous least not homeless stuck outsid sandi begreat
13763729,238842859,0,0,tell power out thought sandi left alreadi
13839342,238842859,0,0,tell power out thought sandi left alreadi
12973811,238842859,0,0,tell power out thought sandi left alreadi
14533342,238842860,0,0,rt mention_ crane hang precari besid skyscrap new york citi hurrican sandi approach pictur url_
14342783,238842860,0,0,rt mention_ crane hang precari besid skyscrap new york citi hurrican sandi approach pictur url_
13213570,238842860,0,0,rt mention_ crane hang precari besid skyscrap new york citi hurrican sandi approach pictur url_
14111421,238842861,0,0,new jersey mom give birth mobil shelter hurrican sandi url_
14357769,238842861,0,0,new jersey mom give birth mobil shelter hurrican sandi url_
13441146,238842861,0,0,new jersey mom give birth mobil shelter hurrican sandi url_
12969813,238842862,0,0,rt mention_ rt mention_ no rat exodu report nyc tunnel probabl drown url_ sandi // anyon seen mention_ today
13159261,238842862,0,0,rt mention_ rt mention_ no rat exodu report nyc tunnel probabl drown url_ sandi // anyon seen mention_ today
14663573,238842862,0,0,rt mention_ rt mention_ no rat exodu report nyc tunnel probabl drown url_ sandi // anyon seen mention_ today
12973811,238842863,0,0,rt mention_ know tough new york pictur next summer lie warm calm beach noth remind sandi
13574039,238842863,0,0,rt mention_ know tough new york pictur next summer lie warm calm beach noth remind sandi
15038871,238842863,0,0,rt mention_ know tough new york pictur next summer lie warm calm beach noth remind sandi
14663573,238842864,0,0,rt mention_ thank mention_ sandi sandynj power wifi hot food photo come soon bubbakoo 's burrito url_
13574039,238842864,0,0,rt mention_ thank mention_ sandi sandynj power wifi hot food photo come soon bubbakoo 's burrito url_
8370314,238842864,0,0,rt mention_ thank mention_ sandi sandynj power wifi hot food photo come soon bubbakoo 's burrito url_
14309547,238842865,0,0,rt mention_ think everyon path hurrican sandi ...
13441146,238842865,0,0,rt mention_ think everyon path hurrican sandi ...
14408644,238842865,0,0,rt mention_ think everyon path hurrican sandi ...
13839342,238842866,0,0,rt mention_ esta maaaaaana en red hook brooklyn ya inundada aaa_n no llega sandi url_
6060594,238842866,0,0,rt mention_ esta maaaaaana en red hook brooklyn ya inundada aaa_n no llega sandi url_
15039020,238842866,0,0,rt mention_ esta maaaaaana en red hook brooklyn ya inundada aaa_n no llega sandi url_
13763729,238842867,0,0,rt mention_ send hug friend famili anyon deal sandi pleas stop make video go insid staysaf
14357769,238842867,0,0,rt mention_ send hug friend famili anyon deal sandi pleas stop make video go insid staysaf
9946915,238842867,0,0,rt mention_ send hug friend famili anyon deal sandi pleas stop make video go insid staysaf
14533342,238842868,0,0,rt mention_ sarnia hydro worker kill repair down power line damag storm sandi near lake huron shorelin ministri labour investig
6060594,238842868,0,0,rt mention_ sarnia hydro worker kill repair down power line damag storm sandi near lake huron shorelin ministri labour investig
14663573,238842868,0,0,rt mention_ sarnia hydro worker kill repair down power line damag storm sandi near lake huron shorelin ministri labour investig
12969813,238842869,0,0,rt wherev get url_
14342783,238842869,0,0,rt wherev get url_
14357769,238842869,0,0,rt wherev get url_
12969813,238842870,0,0,rt mention_ everyon want sandi cancel school sit know school suck like power
1742094,238842870,0,0,rt mention_ everyon want sandi cancel school sit know school suck like power
14656595,238842870,0,0,rt mention_ everyon want sandi cancel school sit know school suck like power
12973811,238842871,0,0,sandi url_
5652147,238842871,0,0,sandi url_
14893322,238842871,0,0,sandi url_
1742094,238842872,0,0,rt mention_ break crane collaps midtown nyc hurric sandi url_
14853026,238842872,0,0,rt mention_ break crane collaps midtown nyc hurric sandi url_
15038871,238842872,0,0,rt mention_ break crane collaps midtown nyc hurric sandi url_
13574039,238842873,1,1,rt mention_ badai sandi wah num makam nyembul akibat badai new york tak hanya mengakibatkan korban tewa dan kerugian mil ... url_
1742094,238842873,0,1,rt mention_ badai sandi wah num makam nyembul akibat badai new york tak hanya mengakibatkan korban tewa dan kerugian mil ... url_
15039020,238842873,0,1,rt mention_ badai sandi wah num makam nyembul akibat badai new york tak hanya mengakibatkan korban tewa dan kerugian mil ... url_
1742094,238842874,0,0,sandi got out num midterm kinda scare gon na stuck real life episod revolut not sure worth
13839342,238842874,0,0,sandi got out num midterm kinda scare gon na stuck real life episod revolut not sure worth
13213570,238842874,0,0,sandi got out num midterm kinda scare gon na stuck real life episod revolut not sure worth
1742094,238842875,0,0,rt mention_ aaaa\_ aaaaaa1 _/aaaa sandi
205866,238842875,0,0,rt mention_ aaaa\_ aaaaaa1 _/aaaa sandi
15121510,238842875,0,0,rt mention_ aaaa\_ aaaaaa1 _/aaaa sandi
13787089,238842876,0,0,mention_ arriv url_
13839342,238842876,0,0,mention_ arriv url_
12973811,238842876,0,0,mention_ arriv url_
12973811,238842877,0,0,rt mention_ tune entertain tonight num num2pm eastern call give updat pic sandi
12969813,238842877,0,0,rt mention_ tune entertain tonight num num2pm eastern call give updat pic sandi
9946915,238842877,0,0,rt mention_ tune entertain tonight num num2pm eastern call give updat pic sandi
13839342,238842878,0,0,rt mention_ wow aaaa3aamention_ wrote nicu babi url_ pleas share inclinednumaaaa3aa
13213570,238842878,0,0,rt mention_ wow aaaa3aamention_ wrote nicu babi url_ pleas share inclinednumaaaa3aa
14663573,238842878,0,0,rt mention_ wow aaaa3aamention_ wrote nicu babi url_ pleas share inclinednumaaaa3aa
12961309,238842879,0,0,halloween cancel thank lot sandi
13909739,238842879,0,0,halloween cancel thank lot sandi
14853026,238842879,0,0,halloween cancel thank lot sandi
1742094,238842880,0,0,shelter 'struggl hous homeless kid url_
205866,238842880,0,0,shelter 'struggl hous homeless kid url_
13574039,238842880,0,0,shelter 'struggl hous homeless kid url_
13441146,238842881,1,1,rt mention_ empir state build nyc sandi url_
13574039,238842881,0,1,rt mention_ empir state build nyc sandi url_
14853026,238842881,0,1,rt mention_ empir state build nyc sandi url_
2142338,238842882,0,0,kid miss out halloween america due sandi mention_
14533342,238842882,0,0,kid miss out halloween america due sandi mention_
5270743,238842882,0,0,kid miss out halloween america due sandi mention_
14408644,238842883,0,0,rt mention_ yo sandi chill nigga win.. game no smoke
14663573,238842883,0,0,rt mention_ yo sandi chill nigga win.. game no smoke
13441146,238842883,0,0,rt mention_ yo sandi chill nigga win.. game no smoke
13763729,238842884,0,0,rt mention_ sandi url_
15032752,238842884,0,0,rt mention_ sandi url_
1742094,238842884,0,0,rt mention_ sandi url_
13143040,238842885,0,0,rt mention_ nobodi go back start new begin anyon start today make new end
14533342,238842885,0,0,rt mention_ nobodi go back start new begin anyon start today make new end
14480261,238842885,0,0,rt mention_ nobodi go back start new begin anyon start today make new end
13441146,238842886,0,0,rt aaaa3aamention_ mention_ anoth photo un headquart nyc hurrican sandi monday url_
14342783,238842886,0,0,rt aaaa3aamention_ mention_ anoth photo un headquart nyc hurrican sandi monday url_
14853026,238842886,0,0,rt aaaa3aamention_ mention_ anoth photo un headquart nyc hurrican sandi monday url_
13839342,238842887,0,0,num2 dead hurrican sandi ... rip num
14342783,238842887,0,0,num2 dead hurrican sandi ... rip num
13763729,238842887,0,0,num2 dead hurrican sandi ... rip num
9946915,238842888,0,1,rt mention_ heroic pictur statu liberti stand strong face sandi url_
14357769,238842888,0,1,rt mention_ heroic pictur statu liberti stand strong face sandi url_
12960437,238842888,1,1,rt mention_ heroic pictur statu liberti stand strong face sandi url_
1742094,238842889,0,0,feel see citi injur sky news report nyc citizen jorno love drama not sandi
12969813,238842889,0,0,feel see citi injur sky news report nyc citizen jorno love drama not sandi
14853026,238842889,0,0,feel see citi injur sky news report nyc citizen jorno love drama not sandi
14480261,238842890,0,1,person watercraft new york harbor hurrican sandi approach nyc url_ url_
14408644,238842890,0,1,person watercraft new york harbor hurrican sandi approach nyc url_ url_
12960437,238842890,1,1,person watercraft new york harbor hurrican sandi approach nyc url_ url_
14377677,238842891,0,0,sandi 's damag central park superstorm sandi tore nyc 's central park knock mani tree url_
14342783,238842891,0,0,sandi 's damag central park superstorm sandi tore nyc 's central park knock mani tree url_
14853026,238842891,0,0,sandi 's damag central park superstorm sandi tore nyc 's central park knock mani tree url_
13763729,238842892,0,0,rt mention_ everyon path hurrican head second third home safeti sandi romneystormtip
13839342,238842892,0,0,rt mention_ everyon path hurrican head second third home safeti sandi romneystormtip
14342783,238842892,0,0,rt mention_ everyon path hurrican head second third home safeti sandi romneystormtip
12969813,238842893,0,0,rt mention_ fact peopl joke hurrican sandi liter blow ... thank not hit hard north
13763729,238842893,0,0,rt mention_ fact peopl joke hurrican sandi liter blow ... thank not hit hard north
14663573,238842893,0,0,rt mention_ fact peopl joke hurrican sandi liter blow ... thank not hit hard north
1742094,238842894,0,0,rt mention_ everyon say sandi new york citi definit texa
13574039,238842894,0,0,rt mention_ everyon say sandi new york citi definit texa
15121510,238842894,0,0,rt mention_ everyon say sandi new york citi definit texa
13763729,238842895,0,0,make clear sorri pre-program tweet say otherwis no bostonbyfoot tour even sandi
13839342,238842895,0,0,make clear sorri pre-program tweet say otherwis no bostonbyfoot tour even sandi
1742094,238842895,0,0,make clear sorri pre-program tweet say otherwis no bostonbyfoot tour even sandi
14408644,238842896,0,0,pray peopl hurrican sandi 's path staysaf xx
1742094,238842896,0,0,pray peopl hurrican sandi 's path staysaf xx
13441146,238842896,0,0,pray peopl hurrican sandi 's path staysaf xx
12961309,238842897,0,0,rt mention_ updat rt mention_ mayor bloomberg updat new yorker sandi num2 live url_
14408644,238842897,0,0,rt mention_ updat rt mention_ mayor bloomberg updat new yorker sandi num2 live url_
13763729,238842897,0,0,rt mention_ updat rt mention_ mayor bloomberg updat new yorker sandi num2 live url_
1742094,238842898,0,1,fuck hurrican sandi work num2 hour shift..
205866,238842898,1,1,fuck hurrican sandi work num2 hour shift..
13763729,238842898,0,1,fuck hurrican sandi work num2 hour shift..
14480261,238842899,0,0,thank mention_ member check park tree post sandi url_
14408644,238842899,0,0,thank mention_ member check park tree post sandi url_
13763729,238842899,0,0,thank mention_ member check park tree post sandi url_
13763729,238842900,0,0,sandi not play wit necnsandi
14408644,238842900,0,0,sandi not play wit necnsandi
14342783,238842900,0,0,sandi not play wit necnsandi
14408644,238842901,0,0,help post-sandi url_ via mention_
13213570,238842901,0,0,help post-sandi url_ via mention_
14853026,238842901,0,0,help post-sandi url_ via mention_
14480261,238842902,0,0,bloghernum2 -er know rt mention_ bloomberg build near damag crane num2th st evacu nyc sandi
13763729,238842902,0,0,bloghernum2 -er know rt mention_ bloomberg build near damag crane num2th st evacu nyc sandi
14853026,238842902,0,0,bloghernum2 -er know rt mention_ bloomberg build near damag crane num2th st evacu nyc sandi
13056024,238842903,0,0,rt mention_ hurrican sandi space url_
13839342,238842903,0,0,rt mention_ hurrican sandi space url_
205866,238842903,0,0,rt mention_ hurrican sandi space url_
14533342,238842904,0,0,omg scare sandi hit nyc nj state ... aqui en el bronx mucho viento
14480261,238842904,0,0,omg scare sandi hit nyc nj state ... aqui en el bronx mucho viento
13441146,238842904,0,0,omg scare sandi hit nyc nj state ... aqui en el bronx mucho viento
14533342,238842905,0,0,aaaa3aamention_ mention_ sandi cartoon nyc first time smile aw event url_
14319341,238842905,0,0,aaaa3aamention_ mention_ sandi cartoon nyc first time smile aw event url_
13143040,238842905,0,0,aaaa3aamention_ mention_ sandi cartoon nyc first time smile aw event url_
13763729,238842906,0,0,rt mention_ peopl line charg phone avenu manhattan url_ sandi
9331430,238842906,0,0,rt mention_ peopl line charg phone avenu manhattan url_ sandi
14533342,238842906,0,0,rt mention_ peopl line charg phone avenu manhattan url_ sandi
13839342,238842907,0,0,rt mention_ item mention_ give sandi victim food blanket flood cleanup kit nyc warehous flood url_
14357769,238842907,0,0,rt mention_ item mention_ give sandi victim food blanket flood cleanup kit nyc warehous flood url_
14656595,238842907,0,0,rt mention_ item mention_ give sandi victim food blanket flood cleanup kit nyc warehous flood url_
14408644,238842908,0,0,rt mention_ latest superstorm sandi url_
14319341,238842908,0,0,rt mention_ latest superstorm sandi url_
13213570,238842908,0,0,rt mention_ latest superstorm sandi url_
9946915,238842909,0,0,scienc behind hurrican sandi confluenc troubl url_ mention_
15121510,238842909,0,0,scienc behind hurrican sandi confluenc troubl url_ mention_
14230495,238842909,0,0,scienc behind hurrican sandi confluenc troubl url_ mention_
13839342,238842910,0,0,rt mention_ la transmisiaa_n del mensaj del alcald bloomberg comenzaraaaa dentro de poco minuto en url_ sandi
14262073,238842910,0,0,rt mention_ la transmisiaa_n del mensaj del alcald bloomberg comenzaraaaa dentro de poco minuto en url_ sandi
1742094,238842910,0,0,rt mention_ la transmisiaa_n del mensaj del alcald bloomberg comenzaraaaa dentro de poco minuto en url_ sandi
12953984,238842911,0,0,crane dangl west num2th street url_
15038871,238842911,0,0,crane dangl west num2th street url_
13056024,238842911,0,0,crane dangl west num2th street url_
13763729,238842912,0,0,aaaa3aamention_ hurrican sandi ... cheek sandi hurricanesandi url_ mention_ mention_
6060594,238842912,0,0,aaaa3aamention_ hurrican sandi ... cheek sandi hurricanesandi url_ mention_ mention_
13839342,238842912,0,0,aaaa3aamention_ hurrican sandi ... cheek sandi hurricanesandi url_ mention_ mention_
12973811,238842913,0,0,oh lanta aaaa3aamention_ mta video releas hurrican sandi south ferry/whitehal st station damag url_
14342783,238842913,0,0,oh lanta aaaa3aamention_ mta video releas hurrican sandi south ferry/whitehal st station damag url_
14533342,238842913,0,0,oh lanta aaaa3aamention_ mta video releas hurrican sandi south ferry/whitehal st station damag url_
13763729,238842914,0,0,rt mention_ red cross phone bank fox6 folk hit sandi num3-num3-num4 onlin url_ text redcross num5 num2 donat
14533342,238842914,0,0,rt mention_ red cross phone bank fox6 folk hit sandi num3-num3-num4 onlin url_ text redcross num5 num2 donat
5652147,238842914,0,0,rt mention_ red cross phone bank fox6 folk hit sandi num3-num3-num4 onlin url_ text redcross num5 num2 donat
13839342,238842915,0,1,break news least num2 dead million without power sandi 's aftermath url_
1742094,238842915,0,1,break news least num2 dead million without power sandi 's aftermath url_
13166748,238842915,1,1,break news least num2 dead million without power sandi 's aftermath url_
1742094,238842916,0,0,hurrican sandi tri hurrican sharon phil 's done soapbant
205866,238842916,0,0,hurrican sandi tri hurrican sharon phil 's done soapbant
14342783,238842916,0,0,hurrican sandi tri hurrican sharon phil 's done soapbant
12962344,238842917,1,1,blowin tree call sandy.. llss
5270743,238842917,0,1,blowin tree call sandy.. llss
8370314,238842917,0,1,blowin tree call sandy.. llss
12961309,238842918,0,0,rt mention_ sandi en num2 fotografaa_a url_ fb
14408644,238842918,0,0,rt mention_ sandi en num2 fotografaa_a url_ fb
14533342,238842918,0,0,rt mention_ sandi en num2 fotografaa_a url_ fb
13574039,238842919,0,0,rt mention_ irony=dead ... rt mention_ bush 's fema director michael brown critic obama respond sandi quickli url_
13143040,238842919,0,0,rt mention_ irony=dead ... rt mention_ bush 's fema director michael brown critic obama respond sandi quickli url_
14377677,238842919,0,0,rt mention_ irony=dead ... rt mention_ bush 's fema director michael brown critic obama respond sandi quickli url_
14343804,238842919,0,0,rt mention_ irony=dead ... rt mention_ bush 's fema director michael brown critic obama respond sandi quickli url_
12973811,238842920,0,0,stay safe everyon sandi
13763729,238842920,0,0,stay safe everyon sandi
14533342,238842920,0,0,stay safe everyon sandi
14342783,238842921,0,0,sandi bring pet insid not keep anim outdoor
14408644,238842921,0,0,sandi bring pet insid not keep anim outdoor
14656595,238842921,0,0,sandi bring pet insid not keep anim outdoor
14111421,238842922,0,0,rt mention_ mayor bloomberg pleas use num3 down tree flood not num3 sandi nyc
14408644,238842922,0,0,rt mention_ mayor bloomberg pleas use num3 down tree flood not num3 sandi nyc
6060594,238842922,0,0,rt mention_ mayor bloomberg pleas use num3 down tree flood not num3 sandi nyc
12969813,238842923,0,0,rt mention_ satellit view hurrican sandi moonlight earli yesterday morn url_
9946915,238842923,0,0,rt mention_ satellit view hurrican sandi moonlight earli yesterday morn url_
13441146,238842923,0,0,rt mention_ satellit view hurrican sandi moonlight earli yesterday morn url_
12969813,238842924,0,0,mention_ num2 inch tall sandi drop num2 inch rain im fuck ctfucdfu
13441146,238842924,0,0,mention_ num2 inch tall sandi drop num2 inch rain im fuck ctfucdfu
13866653,238842924,0,0,mention_ num2 inch tall sandi drop num2 inch rain im fuck ctfucdfu
14663573,238842925,0,0,hurrican sandi could taken seat waysid though ...
15038871,238842925,0,0,hurrican sandi could taken seat waysid though ...
9946915,238842925,0,0,hurrican sandi could taken seat waysid though ...
14342783,238842926,0,0,rt mention_ think nyc sandi
14480261,238842926,0,0,rt mention_ think nyc sandi
14425455,238842926,0,0,rt mention_ think nyc sandi
12969813,238842927,0,0,rt mention_ someon put chri christi charg nyc bloomberg monitor red cross meal salt level sandi
14663573,238842927,0,0,rt mention_ someon put chri christi charg nyc bloomberg monitor red cross meal salt level sandi
13763729,238842927,0,0,rt mention_ someon put chri christi charg nyc bloomberg monitor red cross meal salt level sandi
14357769,238842928,0,0,rt mention_ love rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
13056024,238842928,0,0,rt mention_ love rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
5652147,238842928,0,0,rt mention_ love rt mention_ rainbow today 's nyc sky offer glimps hope hurrican sandi url_ via mention_
13787089,238842929,0,0,rt mention_ hope fan usa keep safe anywher near sandi ... send love caught xx
1742094,238842929,0,0,rt mention_ hope fan usa keep safe anywher near sandi ... send love caught xx
14408644,238842929,0,0,rt mention_ hope fan usa keep safe anywher near sandi ... send love caught xx
12973811,238842930,0,0,sandi updat nyc data center not expect issu not avail wait updat
14408644,238842930,0,0,sandi updat nyc data center not expect issu not avail wait updat
14309547,238842930,0,0,sandi updat nyc data center not expect issu not avail wait updat
13839342,238842931,0,1,great pic mention_ patient put ambul evacu nyu last night url_ via mention_ sandi
5652147,238842931,0,1,great pic mention_ patient put ambul evacu nyu last night url_ via mention_ sandi
14893322,238842931,1,1,great pic mention_ patient put ambul evacu nyu last night url_ via mention_ sandi
1742094,238842932,0,0,mention_ true fact mitt romney 's budget would requir num2-num2 cut fema 's budget url_ sandi
13839342,238842932,0,0,mention_ true fact mitt romney 's budget would requir num2-num2 cut fema 's budget url_ sandi
13166748,238842932,0,0,mention_ true fact mitt romney 's budget would requir num2-num2 cut fema 's budget url_ sandi
14663573,238842933,0,0,sandi not play game bra fuck thought url_
14408644,238842933,0,0,sandi not play game bra fuck thought url_
15039020,238842933,0,0,sandi not play game bra fuck thought url_
1742094,238842934,0,0,help sandi victim not person provid shelter suppli affect superstorm ... url_
14319341,238842934,0,0,help sandi victim not person provid shelter suppli affect superstorm ... url_
14425455,238842934,0,0,help sandi victim not person provid shelter suppli affect superstorm ... url_
12973811,238842935,0,0,sandi hit coast flood new york sandi carv harrow path destruct east coast promisin ... url_
14480261,238842935,0,0,sandi hit coast flood new york sandi carv harrow path destruct east coast promisin ... url_
2142338,238842935,0,0,sandi hit coast flood new york sandi carv harrow path destruct east coast promisin ... url_
205866,238842936,0,0,disneystarwar power sandi
9946915,238842936,0,0,disneystarwar power sandi
13056024,238842936,0,0,disneystarwar power sandi
12962344,238842937,0,0,rt mention_ sandi come ... one end movi leather pant doesnt mess around safe
13574039,238842937,0,0,rt mention_ sandi come ... one end movi leather pant doesnt mess around safe
9946915,238842937,0,0,rt mention_ sandi come ... one end movi leather pant doesnt mess around safe
1742094,238842938,0,0,rt mention_ expect huge spike number children name sandi east coast usa num month
14533342,238842938,0,0,rt mention_ expect huge spike number children name sandi east coast usa num month
14656595,238842938,0,0,rt mention_ expect huge spike number children name sandi east coast usa num month
14377677,238842939,0,0,prayer safeti east coaster could affect sandi url_
12973811,238842939,0,0,prayer safeti east coaster could affect sandi url_
13441146,238842939,0,0,prayer safeti east coaster could affect sandi url_
13763729,238842940,0,0,mundo furacaaaao sandi causa cancelamento de voo e evacuaaa_aaaa no eua url_
205866,238842940,0,0,mundo furacaaaao sandi causa cancelamento de voo e evacuaaa_aaaa no eua url_
14342783,238842940,0,0,mundo furacaaaao sandi causa cancelamento de voo e evacuaaa_aaaa no eua url_
14342783,238842941,0,0,rt mention_ sandi twice big hurrican iren abcworldnew
13574039,238842941,0,0,rt mention_ sandi twice big hurrican iren abcworldnew
14319341,238842941,0,0,rt mention_ sandi twice big hurrican iren abcworldnew
13763729,238842942,0,0,rt mention_ nyc alert lower manhattan submerg sandi url_
13839342,238842942,0,0,rt mention_ nyc alert lower manhattan submerg sandi url_
14342783,238842942,0,0,rt mention_ nyc alert lower manhattan submerg sandi url_
13763729,238842943,0,0,wonder coincid elect come sandi hurrican happening.. haarp corruptpolit fuckobama revolut
12969813,238842943,0,0,wonder coincid elect come sandi hurrican happening.. haarp corruptpolit fuckobama revolut
13441146,238842943,0,0,wonder coincid elect come sandi hurrican happening.. haarp corruptpolit fuckobama revolut
14480261,238842944,0,0,hurrican sandi significantli impact mani peopl home damag step toward recoveri url_
205866,238842944,0,0,hurrican sandi significantli impact mani peopl home damag step toward recoveri url_
15032752,238842944,0,0,hurrican sandi significantli impact mani peopl home damag step toward recoveri url_
1742094,238842945,0,0,rt mention_ mta buse left depot way start pick passeng sandi
14408644,238842945,0,0,rt mention_ mta buse left depot way start pick passeng sandi
15039020,238842945,0,0,rt mention_ mta buse left depot way start pick passeng sandi
14408644,238842946,1,1,astoria astoriapark sandi nyc url_
14342783,238842946,0,1,astoria astoriapark sandi nyc url_
15038871,238842946,0,1,astoria astoriapark sandi nyc url_
14663573,238842947,0,0,sandi final sun come out nyc url_
13213570,238842947,0,0,sandi final sun come out nyc url_
13763729,238842947,0,0,sandi final sun come out nyc url_
12969813,238842948,0,0,vnump candid ryan attend food drive wisconsin victim hurrican sandi po-num2w bitcentr
14357769,238842948,0,0,vnump candid ryan attend food drive wisconsin victim hurrican sandi po-num2w bitcentr
14319341,238842948,0,0,vnump candid ryan attend food drive wisconsin victim hurrican sandi po-num2w bitcentr
2142338,238842949,0,0,geweldig rt mention_ latest imag new york sandi hit url_
13441146,238842949,0,0,geweldig rt mention_ latest imag new york sandi hit url_
14357769,238842949,0,0,geweldig rt mention_ latest imag new york sandi hit url_
12973811,238842950,0,0,incred unbelievable. freakishli scari mention_ hurrican sandi nyc url_
6060594,238842950,0,0,incred unbelievable. freakishli scari mention_ hurrican sandi nyc url_
14408644,238842950,0,0,incred unbelievable. freakishli scari mention_ hurrican sandi nyc url_
12973811,238842951,0,0,much hurrican sandi cost u.s. economi derek thompson atlant url_
14656595,238842951,0,0,much hurrican sandi cost u.s. economi derek thompson atlant url_
13056024,238842951,0,0,much hurrican sandi cost u.s. economi derek thompson atlant url_
13763729,238842952,0,0,rt mention_ aaaaaaaaaaaaaaaaaaaaaaaeaaaaaaaaaa_aaaa_aaaa_aaaaaa aaaaaaaaaa_aaaaaa aaaaaaaaaa_aaaaaa aaaa_aaaaaaaanum2_aa aaaa_aaaaaaaaaaaaaaaaaa aaaaaa aaaaaaaanum2aa_aaaaaaaaaaaaaaaa_aaaa_aaaa_aaaaaaaaaaaaaaaaaa aaaaaaaaaa3aaaaaa3aa3 nyc aa_aasandi
