workerID,taskID,response,goldLabel,taskContent
78e88be79d5677c4591c4be2f297b56a,30782127,1,1,background physic activ link benefit increas physic fit cognit emot social function gener health well-b older peopl evid suggest also appli peopl live dementia howev harder perform physic activ due sever barrier issu orient balanc problem rel new type physic activ call exergam may help overcom barrier exergam physic exercis interact combin cognit stimul game environ aim studi evalu effect cost-effect exergam compar regular activ peopl live dementia attend day-car centr addit want investig whether exergam activ person live dementia also indirectli affect inform caregiv well facilit barrier implement exergam target group exist method cluster random control trial rct econom process evalu alongsid carri out netherland num2aday-car centr random experiment control group studi group consist num3 dyad community-dwel particip dementia inform caregiv interview baselin num 6amonth follow-up particip dementia visit day-car centr least two day per week diagnosi mild moder dementia inform caregiv present will particip societ cost data collect interview use healthcar util diari day-car centr process evalu involv experiment group includ onlin survey qualit interview focu group discuss studi contribut evid base effect exercis among peopl dementia result posit effect wellb qualiti life motiv peopl dementia physic activ also envis might posit effect burden care experienc inform caregiv trial registr trial regist netherland trial regist ntr decemb num2 num4 number ntrnum4 public base protocol amend number num2 issu date num2 decemb num4 includ item world health organ trial registr data set see addit file num
858ddbb4adce2f2b19f152b27a0901e5,30782127,1,1,background physic activ link benefit increas physic fit cognit emot social function gener health well-b older peopl evid suggest also appli peopl live dementia howev harder perform physic activ due sever barrier issu orient balanc problem rel new type physic activ call exergam may help overcom barrier exergam physic exercis interact combin cognit stimul game environ aim studi evalu effect cost-effect exergam compar regular activ peopl live dementia attend day-car centr addit want investig whether exergam activ person live dementia also indirectli affect inform caregiv well facilit barrier implement exergam target group exist method cluster random control trial rct econom process evalu alongsid carri out netherland num2aday-car centr random experiment control group studi group consist num3 dyad community-dwel particip dementia inform caregiv interview baselin num 6amonth follow-up particip dementia visit day-car centr least two day per week diagnosi mild moder dementia inform caregiv present will particip societ cost data collect interview use healthcar util diari day-car centr process evalu involv experiment group includ onlin survey qualit interview focu group discuss studi contribut evid base effect exercis among peopl dementia result posit effect wellb qualiti life motiv peopl dementia physic activ also envis might posit effect burden care experienc inform caregiv trial registr trial regist netherland trial regist ntr decemb num2 num4 number ntrnum4 public base protocol amend number num2 issu date num2 decemb num4 includ item world health organ trial registr data set see addit file num
858ddbb4adce2f2b19f152b27a0901e5,28954791,1,1,object health well-b benefit physic activ recognis peopl multipl sclerosi ms often face greater barrier gener popul nintendo wii potenti offer fun conveni way overcom aim test feasibl conduct definit trial effect cost-effect mii-vitalis home-bas physiotherapist-support nintendo wii intervent design single-centr wait-list randomis control studi set ms servic secondari care particip ambulatori rel inact peopl clinic confirm ms. intervent thirti particip randomis receiv mii-vitalis either immedi num2 month num-month wait num month mii-vitalis consist two supervis nintendo wii familiaris session hospit follow home use wii sport sport resort fit plu softwar physiotherapist support personalis resourc outcom includ self-report physic activ level qualiti life mood self-efficaci fatigu assess balanc gait mobil hand dexter baselin num num2 month interview n=num2 explor particip experi studi end two mii-vitalis facilit experi intervent deliveri main qualit find report separ result mean sd age num2num num year num2 femal num2 diagnos ms num year ago num2 new activ game recruit rate num2 num2 ci num2 num2 outcom data avail num2 num2 num month num2 num2 num2 month no seriou advers event report studi qualit data indic mii-vitalis well-receiv mean wii use across group initi num-month intervent period twice week num2amin/day mean cost deliv mii-vitalis anum3 per person discuss mii-vitalis appear accept futur trial feasibl warrant find inform design trial registr isrctnnum5 articl author employ unless otherwis state text articl num4 right reserv no commerci use permit unless otherwis expressli grant
858ddbb4adce2f2b19f152b27a0901e5,28264717,1,1,background exergam novel approach increas motiv regular physic activ pa among sedentari individu patient type num diabet mellitu t2dm exist exergam not offer fitness-level adjust individu workout normal stationari tv bound thu not enabl pa anywher time develop smartphone-bas game-lik softwar applic mobigam specif design middle-ag t2dm patient induc healthier activ lifestyl part success t2dm treatment manag random control trial aim examin whether smartphone-bas game applic lead increas daili pa t2dm patient persist mid long term whether increas greater control group method studi design random control trial plan recruit total num2 t2dm patient num2-num2 year bodi mass index bmi anum2 kg/m2 low daili pa regular smartphon use experiment intervent durat num2 week includ individu multidimension home-bas exercis daili pa promot administ mobigam control intervent consist one-tim standard lifestyl counsel includ promot baselin activ primari outcom daili pa measur step per day secondari outcom exercis adher measur via usag data particip smartphon experiment intervent self-record exercis log entri control intervent test hypothesi differ experiment control group respect post-intervent daili pa well outcom use analysi covari analysi estim num2 confid interv differ outcom group report discuss research investig effect novel smartphone-bas game-lik softwar applic use way promot regular daili pa among inact t2dm patient result trial may import implic futur pa-promot intervent provid relev inform gener transfer applic use part treatment chronic diseas trial registr clinicaltrialsnumgov nctnum5 regist num2 januari num4 last statu updat num may num4 kofamnumch snctp-number snctpnum5 regist num2 januari num4
2f950edababfc8d66f6d7ca6e5892ff4,28954791,1,1,object health well-b benefit physic activ recognis peopl multipl sclerosi ms often face greater barrier gener popul nintendo wii potenti offer fun conveni way overcom aim test feasibl conduct definit trial effect cost-effect mii-vitalis home-bas physiotherapist-support nintendo wii intervent design single-centr wait-list randomis control studi set ms servic secondari care particip ambulatori rel inact peopl clinic confirm ms. intervent thirti particip randomis receiv mii-vitalis either immedi num2 month num-month wait num month mii-vitalis consist two supervis nintendo wii familiaris session hospit follow home use wii sport sport resort fit plu softwar physiotherapist support personalis resourc outcom includ self-report physic activ level qualiti life mood self-efficaci fatigu assess balanc gait mobil hand dexter baselin num num2 month interview n=num2 explor particip experi studi end two mii-vitalis facilit experi intervent deliveri main qualit find report separ result mean sd age num2num num year num2 femal num2 diagnos ms num year ago num2 new activ game recruit rate num2 num2 ci num2 num2 outcom data avail num2 num2 num month num2 num2 num2 month no seriou advers event report studi qualit data indic mii-vitalis well-receiv mean wii use across group initi num-month intervent period twice week num2amin/day mean cost deliv mii-vitalis anum3 per person discuss mii-vitalis appear accept futur trial feasibl warrant find inform design trial registr isrctnnum5 articl author employ unless otherwis state text articl num4 right reserv no commerci use permit unless otherwis expressli grant
2f950edababfc8d66f6d7ca6e5892ff4,19692911,1,0,studi empir investig effect immers virtual realiti vr postburn physic therapi pain control rang motion rom perform prospect random control studi effect ad vr standard therapi adult receiv active-assist rom physic therapi assess pain score maxim joint rom immedi therapi two consecut day thirty-nin inpati age num2 num2 year mean num2 year mean tbsa burn num2 rang num-num2 studi use within-subject crossov design patient receiv regular pretherapi pharmacolog analgesia regimen physic therapi session two consecut day vr one day no vr day order random patient particip active-assist rom exercis occup physic therapist conclus session patient provid num num3 graphic rate scale measur pain num2-minut treatment condit day vr patient wore head-position-track medic care environment-exclud vr helmet stereophon sound interact virtual environ conduc burn care rom measur joint exercis record therapi session nonsignific carryov order effect data analyz use simpl pair t-test vr reduc graphic rate scale pain score worst pain time spent think pain pain unpleas num2 num2 num2 respect rel no vr condit averag rom improv slightli greater vr condit howev differ fail reach clinic statist signific p .num3 ninety-seven percent patient report zero mild nausea vr session immers vr effect reduc pain not impair rom postburn physic therapi vr easili use hospit set offer safe nonpharmacolog adjunct analges treatment
2f950edababfc8d66f6d7ca6e5892ff4,30782127,1,1,background physic activ link benefit increas physic fit cognit emot social function gener health well-b older peopl evid suggest also appli peopl live dementia howev harder perform physic activ due sever barrier issu orient balanc problem rel new type physic activ call exergam may help overcom barrier exergam physic exercis interact combin cognit stimul game environ aim studi evalu effect cost-effect exergam compar regular activ peopl live dementia attend day-car centr addit want investig whether exergam activ person live dementia also indirectli affect inform caregiv well facilit barrier implement exergam target group exist method cluster random control trial rct econom process evalu alongsid carri out netherland num2aday-car centr random experiment control group studi group consist num3 dyad community-dwel particip dementia inform caregiv interview baselin num 6amonth follow-up particip dementia visit day-car centr least two day per week diagnosi mild moder dementia inform caregiv present will particip societ cost data collect interview use healthcar util diari day-car centr process evalu involv experiment group includ onlin survey qualit interview focu group discuss studi contribut evid base effect exercis among peopl dementia result posit effect wellb qualiti life motiv peopl dementia physic activ also envis might posit effect burden care experienc inform caregiv trial registr trial regist netherland trial regist ntr decemb num2 num4 number ntrnum4 public base protocol amend number num2 issu date num2 decemb num4 includ item world health organ trial registr data set see addit file num
78e88be79d5677c4591c4be2f297b56a,1003,1,1,background evid indic continu therapi among community-dwel stroke survivor improv physic function commun rehabilit programm often face limit term resourc imper includ new motiv intervent encourag level non-clinician manag aim studi determin whether chang physic function activ daili live substitut portion standard physiotherapi time virtual realiti game among community-dwel stroke survivor method control trial experiment group receiv num2 minut virtual realiti balanc game addit num2 minut standard physiotherapi control group continu two hour routin standard physiotherapi group receiv num2 therapi session two-hour session twice per week six continu week chang physic function activ daili live balanc abil assess use time go test num2-second sit stand test time ten-metr walk test six-minut walk test barthel index static balanc assess use probal board result twenty-eight particip complet post-intervent assess result show signific within-subject effect time go test f num num2 a=a5numnum2 pa=a0numnum2 num2-second sit stand test f num num2 a=anum2numnum2 pa=a0numnum3 between-subject effect not signific pa a0numnum2 outcom measur conclus substitut portion standard physiotherapi time virtual realiti game equal effect maintain physic function outcom activ daili live among community-dwel stroke survivor trial registr australia new zealand clinic trial regist actrnnum5
78e88be79d5677c4591c4be2f297b56a,28817828,0,0,background virtual realiti vr technolog rel new rehabilit tool deliv combin cognit motor train fall prevent attitud older peopl train current unclear object studi aim investig num attitud fall-pron older peopl toward fall prevent exercis without vr num attitudin chang intervent without vr num user satisfact follow fall prevent exercis without vr method total num3 fall-pron older peopl randomli assign experiment group receiv treadmil train augment vr tt+vr n num3 control group receiv treadmil train alon tt n num3 two questionnair use measur num attitud toward fall prevent exercis without vr aq num user satisfact usq aq evalu baselin intervent usq measur intervent result aq reveal particip posit attitud toward fall prevent exercis baselin num2num intervent num2num p numnum3 contrast num2num enthusiast fall prevent exercis vr baselin attitud posit chang intervent num2num p numnum3 num2num indic enjoy tt+vr correl analys show postintervent attitud strongli relat user satisfact usq r numnum3 p numnum3 conclus older peopl 's attitud toward fall prevent exercis vr posit influenc experi perspect user vr attract train mode thu improv servic provis older peopl import num4 s. karger ag basel
78e88be79d5677c4591c4be2f297b56a,18713677,0,0,current research appli variabl measur gait paramet demonstr promis help solv one holi grail geriatr research defin marker use prospect identifi person risk fall minimum toe clearanc mtc event occur leg swing phase gait cycl task highli sensit spatial balanc control properti locomotor system aim studi build upon current state research investig magnitud dynam structur mtc time seri fluctuat due age locomotor disord thirti healthi young hy num2 healthi elderli num2 fall risk fr elderli individu present prior histori trip-rel fall particip treadmil walk least num2 min prefer speed continu mtc data collect first num3 data point analyz follow variabl indic quantifi num mtc mean standard deviat sd num poincar plot indic mtc variabl sd1 sd2 sd1/sd2 num wavelet base multiscal expon beta describ dynam structur mtc fluctuat num detrend fluctuat analysi expon alpha investig presenc long-rang correl mtc time seri data result show stride-to-strid mtc time seri nonlinear structur three group compar against randomli shuffl surrog mtc data test age effect show mtc central tendenc significantli lower p numnum2 magnitud mtc variabl significantli higher p numnum2 trend chang compar fr subject against age-match central tendenc p numnum2 magnitud variabl p numnum2 increas significantli fr although magnitud mtc variabl increas age nonlinear indic repres alpha beta sd1/sd2 demonstr nonlinear structur mtc not chang significantli due age p numnum2 howev signific differ hy fr beta scale num num p numnum2 alpha p numnum2 out variabl measur appli beta wv2-num sd1/sd2 sd2 critic mtc paramet found potenti marker abl reliabl identifi fr subject research requir understand mechan underli caus mtc variabl
2f950edababfc8d66f6d7ca6e5892ff4,28333997,1,1,object transfer motor skill ultim goal motor train rehabilit practic children development coordin disord dcd littl known skill transfer train situat real life context studi examin influenc two type practic transfer motor skill acquir virtual realiti vr environ method one hundr eleven children dcd typic develop td peer age num-num2 year num sd num randomli assign either variabl n num2 repetit practic n num2 particip repetit practic play exergam ski slalom twice weekli num2 minut period num week variabl group play num2 differ game motor skill balanc task hop run agil task ball skill function activ evalu num week train result anova repeat measur indic dcd td children demonstr transfer effect real life skill ident non-ident element exactli rate irrespect type practic assign conclus base find conclud motor skill acquir vr environ transfer real world context similar proport td dcd children type practic adopt not seem influenc children 's abil transfer skill acquir exergam life situat number ident element
2f950edababfc8d66f6d7ca6e5892ff4,18713677,0,0,current research appli variabl measur gait paramet demonstr promis help solv one holi grail geriatr research defin marker use prospect identifi person risk fall minimum toe clearanc mtc event occur leg swing phase gait cycl task highli sensit spatial balanc control properti locomotor system aim studi build upon current state research investig magnitud dynam structur mtc time seri fluctuat due age locomotor disord thirti healthi young hy num2 healthi elderli num2 fall risk fr elderli individu present prior histori trip-rel fall particip treadmil walk least num2 min prefer speed continu mtc data collect first num3 data point analyz follow variabl indic quantifi num mtc mean standard deviat sd num poincar plot indic mtc variabl sd1 sd2 sd1/sd2 num wavelet base multiscal expon beta describ dynam structur mtc fluctuat num detrend fluctuat analysi expon alpha investig presenc long-rang correl mtc time seri data result show stride-to-strid mtc time seri nonlinear structur three group compar against randomli shuffl surrog mtc data test age effect show mtc central tendenc significantli lower p numnum2 magnitud mtc variabl significantli higher p numnum2 trend chang compar fr subject against age-match central tendenc p numnum2 magnitud variabl p numnum2 increas significantli fr although magnitud mtc variabl increas age nonlinear indic repres alpha beta sd1/sd2 demonstr nonlinear structur mtc not chang significantli due age p numnum2 howev signific differ hy fr beta scale num num p numnum2 alpha p numnum2 out variabl measur appli beta wv2-num sd1/sd2 sd2 critic mtc paramet found potenti marker abl reliabl identifi fr subject research requir understand mechan underli caus mtc variabl
2f950edababfc8d66f6d7ca6e5892ff4,28817828,1,0,background virtual realiti vr technolog rel new rehabilit tool deliv combin cognit motor train fall prevent attitud older peopl train current unclear object studi aim investig num attitud fall-pron older peopl toward fall prevent exercis without vr num attitudin chang intervent without vr num user satisfact follow fall prevent exercis without vr method total num3 fall-pron older peopl randomli assign experiment group receiv treadmil train augment vr tt+vr n num3 control group receiv treadmil train alon tt n num3 two questionnair use measur num attitud toward fall prevent exercis without vr aq num user satisfact usq aq evalu baselin intervent usq measur intervent result aq reveal particip posit attitud toward fall prevent exercis baselin num2num intervent num2num p numnum3 contrast num2num enthusiast fall prevent exercis vr baselin attitud posit chang intervent num2num p numnum3 num2num indic enjoy tt+vr correl analys show postintervent attitud strongli relat user satisfact usq r numnum3 p numnum3 conclus older peopl 's attitud toward fall prevent exercis vr posit influenc experi perspect user vr attract train mode thu improv servic provis older peopl import num4 s. karger ag basel
ac901f7e94e3ebba02fe1d33f9d30a0e,28817828,0,0,background virtual realiti vr technolog rel new rehabilit tool deliv combin cognit motor train fall prevent attitud older peopl train current unclear object studi aim investig num attitud fall-pron older peopl toward fall prevent exercis without vr num attitudin chang intervent without vr num user satisfact follow fall prevent exercis without vr method total num3 fall-pron older peopl randomli assign experiment group receiv treadmil train augment vr tt+vr n num3 control group receiv treadmil train alon tt n num3 two questionnair use measur num attitud toward fall prevent exercis without vr aq num user satisfact usq aq evalu baselin intervent usq measur intervent result aq reveal particip posit attitud toward fall prevent exercis baselin num2num intervent num2num p numnum3 contrast num2num enthusiast fall prevent exercis vr baselin attitud posit chang intervent num2num p numnum3 num2num indic enjoy tt+vr correl analys show postintervent attitud strongli relat user satisfact usq r numnum3 p numnum3 conclus older peopl 's attitud toward fall prevent exercis vr posit influenc experi perspect user vr attract train mode thu improv servic provis older peopl import num4 s. karger ag basel
ac901f7e94e3ebba02fe1d33f9d30a0e,18713677,0,0,current research appli variabl measur gait paramet demonstr promis help solv one holi grail geriatr research defin marker use prospect identifi person risk fall minimum toe clearanc mtc event occur leg swing phase gait cycl task highli sensit spatial balanc control properti locomotor system aim studi build upon current state research investig magnitud dynam structur mtc time seri fluctuat due age locomotor disord thirti healthi young hy num2 healthi elderli num2 fall risk fr elderli individu present prior histori trip-rel fall particip treadmil walk least num2 min prefer speed continu mtc data collect first num3 data point analyz follow variabl indic quantifi num mtc mean standard deviat sd num poincar plot indic mtc variabl sd1 sd2 sd1/sd2 num wavelet base multiscal expon beta describ dynam structur mtc fluctuat num detrend fluctuat analysi expon alpha investig presenc long-rang correl mtc time seri data result show stride-to-strid mtc time seri nonlinear structur three group compar against randomli shuffl surrog mtc data test age effect show mtc central tendenc significantli lower p numnum2 magnitud mtc variabl significantli higher p numnum2 trend chang compar fr subject against age-match central tendenc p numnum2 magnitud variabl p numnum2 increas significantli fr although magnitud mtc variabl increas age nonlinear indic repres alpha beta sd1/sd2 demonstr nonlinear structur mtc not chang significantli due age p numnum2 howev signific differ hy fr beta scale num num p numnum2 alpha p numnum2 out variabl measur appli beta wv2-num sd1/sd2 sd2 critic mtc paramet found potenti marker abl reliabl identifi fr subject research requir understand mechan underli caus mtc variabl
ac901f7e94e3ebba02fe1d33f9d30a0e,21799138,1,1,background due mani problem associ reduc balanc mobil provid effect engag rehabilit regimen essenti progress recoveri impair help prevent degrad motor skill object purpos studi examin feasibl benefit physic therapi base task-ori approach deliv via engag interact video game paradigm intervent focus perform target dynam task includ reactiv balanc control environment interact design studi random control trial set studi conduct geriatr day hospit particip thirti community-dwel ambulatori older adult attend day hospit treatment balanc mobil limit particip studi intervent particip randomli assign either control group experiment group control group receiv typic rehabilit program consist strengthen balanc exercis provid day hospit experiment group receiv program dynam balanc exercis coupl video game play use center-of-pressur posit signal comput mous task perform stand fix floor surfac progress compliant spong pad group receiv num2 session schedul num per week session last num2 minut measur data follow measur obtain treatment berg balanc scale time go test activities-specif balanc confid scale modifi clinic test sensori interact balanc spatiotempor gait variabl assess instrument carpet system test result find demonstr signific improv posttreat balanc perform score group chang score significantli greater experiment group compar control group no signific treatment effect observ either group time go test spatiotempor gait variabl limit sampl size small group differ baselin perform measur conclus dynam balanc exercis fix compliant spong surfac feasibl coupl interact game-bas exercis coupl turn result greater improv dynam stand balanc control compar typic exercis program howev no transfer effect gait function
ac901f7e94e3ebba02fe1d33f9d30a0e,30233154,0,1,background alzheim 's relat dementia rise older adult famili seek access effect way stave off amelior mild cognit impair mci aim pilot clinic trial clinicaltrialsnumgov identifi num5 examin neuropsycholog neurobiolog outcom interact physic mental exercis particip method older adult mci caregiv enrol num-month in-hom trial portabl neuro-exergam interact physic cognit exercis system ipacesinum2inum2inum2 pedal steer along virtual bike path complet list errand memori laneinum2inum2inum2 neuropsycholog function salivari biomark measur pre- mid- posttrial ten older adult compli recommend use ipac complet dose inum2inum2inum3inum2inum2/wk num2 num2 also pre- postevalu data statist analys compar chang time also chang among complet dose vs inadequ dose correl chang neuropsycholog biomark measur also examin result execut function verbal memori increas num month p numnum2 no signific chang found inadequ dose chang salivari biomark moder associ increas cognit cortisol r numnum2 igf-num r numnum2 conclus research need pilot data provid preliminari indic suggest neuro-exergam impact cognit function perhap via neurobiolog mechan may provid effect practic way promot healthi age
ac901f7e94e3ebba02fe1d33f9d30a0e,27965570,1,1,common problem older popul risk fall relat injuri immobl reduc surviv age-rel neuron chang enumg. declin gray-and white-matt affect neuron cognit motor function improv factor might decreas fall event elderli studi show administr video game-bas physic exercis so-cal exergam omega-num fatti acid fa may improv motor and/or cognit function neuron chang brain older adult aim studi assess effect combin exergam train omega-num fa supplement elderli brain hypothes intervent use combin approach differ affect neuron structur function elderli 's brain compar sole administr exergam train studi parallel double-blind random control trial last num2 week sixti autonom live non-smok right-hand healthi older num2 year adult live independ senior resid includ random alloc one two studi group experiment group receiv daili amount num2num ml fish oil includ num g omega-num fa wherea control group receiv daili amount num2num ml oliv oil num2 week num2 week group start exergam train program three time per week measur perform three time-point treatment blind investig pre-intervent measur blood sampl num2 week post-intervent measur main outcom motor evok potenti right m. tibiali anterior transcrani magnet stimul response-rel potenti electroencephalographi cognit test secondari outcom reaction time cognit test spatio-tempor paramet gait perform measur statist includ effect size num num-anova normal distribut data non-parametr equival data not fulfil normal distribut random control studi first investig effect exergam train combin omega-num fa counteract age- behavioral-depend neuron chang brain studi regist swiss nation clinic trial snctpnum5 isrctn isrctnnum5 portal
ac901f7e94e3ebba02fe1d33f9d30a0e,28333997,1,1,object transfer motor skill ultim goal motor train rehabilit practic children development coordin disord dcd littl known skill transfer train situat real life context studi examin influenc two type practic transfer motor skill acquir virtual realiti vr environ method one hundr eleven children dcd typic develop td peer age num-num2 year num sd num randomli assign either variabl n num2 repetit practic n num2 particip repetit practic play exergam ski slalom twice weekli num2 minut period num week variabl group play num2 differ game motor skill balanc task hop run agil task ball skill function activ evalu num week train result anova repeat measur indic dcd td children demonstr transfer effect real life skill ident non-ident element exactli rate irrespect type practic assign conclus base find conclud motor skill acquir vr environ transfer real world context similar proport td dcd children type practic adopt not seem influenc children 's abil transfer skill acquir exergam life situat number ident element
501f0dc2d2cfdec592202c5960de1a7d,27965570,1,1,common problem older popul risk fall relat injuri immobl reduc surviv age-rel neuron chang enumg. declin gray-and white-matt affect neuron cognit motor function improv factor might decreas fall event elderli studi show administr video game-bas physic exercis so-cal exergam omega-num fatti acid fa may improv motor and/or cognit function neuron chang brain older adult aim studi assess effect combin exergam train omega-num fa supplement elderli brain hypothes intervent use combin approach differ affect neuron structur function elderli 's brain compar sole administr exergam train studi parallel double-blind random control trial last num2 week sixti autonom live non-smok right-hand healthi older num2 year adult live independ senior resid includ random alloc one two studi group experiment group receiv daili amount num2num ml fish oil includ num g omega-num fa wherea control group receiv daili amount num2num ml oliv oil num2 week num2 week group start exergam train program three time per week measur perform three time-point treatment blind investig pre-intervent measur blood sampl num2 week post-intervent measur main outcom motor evok potenti right m. tibiali anterior transcrani magnet stimul response-rel potenti electroencephalographi cognit test secondari outcom reaction time cognit test spatio-tempor paramet gait perform measur statist includ effect size num num-anova normal distribut data non-parametr equival data not fulfil normal distribut random control studi first investig effect exergam train combin omega-num fa counteract age- behavioral-depend neuron chang brain studi regist swiss nation clinic trial snctpnum5 isrctn isrctnnum5 portal
501f0dc2d2cfdec592202c5960de1a7d,25212521,0,1,background low-cost virtual realiti system translat movement hand finger thumb game play design provid flexibl motiv approach increas adher home-bas rehabilit object effect depend adher patient use intervent recommend level not reason give purpos studi investig relat question design prospect cohort studi plu qualit analysi interview conduct method seventeen patient recov stroke recruit intervent arm feasibl trial equip left home num week advis use num time day period no num2 minut frequenc durat use automat record end intervent particip interview determin barrier use recommend way result durat use mani day use equip present num2 particip success start intervent figur highli variabl could fall far short recommend weak posit correl durat baselin report activ daili live particip report lack familiar technolog compet commit barrier use although appreci flexibl intervent found motiv limit small sampl size limit conclus drawn conclus level use variabl fall far short recommend compet commit barrier use equip particip report intervent flexibl motiv not suit everyon particip record high level use implic practic discuss inum2inum2 num4 american physic therapi associ
501f0dc2d2cfdec592202c5960de1a7d,30233154,0,1,background alzheim 's relat dementia rise older adult famili seek access effect way stave off amelior mild cognit impair mci aim pilot clinic trial clinicaltrialsnumgov identifi num5 examin neuropsycholog neurobiolog outcom interact physic mental exercis particip method older adult mci caregiv enrol num-month in-hom trial portabl neuro-exergam interact physic cognit exercis system ipacesinum2inum2inum2 pedal steer along virtual bike path complet list errand memori laneinum2inum2inum2 neuropsycholog function salivari biomark measur pre- mid- posttrial ten older adult compli recommend use ipac complet dose inum2inum2inum3inum2inum2/wk num2 num2 also pre- postevalu data statist analys compar chang time also chang among complet dose vs inadequ dose correl chang neuropsycholog biomark measur also examin result execut function verbal memori increas num month p numnum2 no signific chang found inadequ dose chang salivari biomark moder associ increas cognit cortisol r numnum2 igf-num r numnum2 conclus research need pilot data provid preliminari indic suggest neuro-exergam impact cognit function perhap via neurobiolog mechan may provid effect practic way promot healthi age
ac901f7e94e3ebba02fe1d33f9d30a0e,27932975,1,1,age prefront cortex pfc undergo age-depend neuron chang influenc cognit motor function motor-learn intervent hypothes amelior motor cognit deficit older adult especi video game-bas physic exercis might potenti train motor combin cognit abil older adult aim studi compar convent balanc train video game-bas physic exercis so-cal exergam rel power rp electroencephalograph eeg frequenc pfc execut function ef gait perform twenty-seven particip mean age num2num num year randomli assign one two group particip complet num2 train includ three time num2 min session/week eeg measur show theta rp significantli decreas favor exergam group l num2 numnum2 p numnum3 compar pre- vs. post-test ef improv within exergam work memori z -numnum2 p numnum3 divid attent auditori z -numnum2 p numnum3 divid attent visual z -numnum2 p numnum3 go/no-go z -numnum2 p numnum3 set-shift z -numnum2 p numnum3 within balanc group set-shift z -numnum2 p numnum3 moreov spatio-tempor gait paramet primarili improv within exergam group dual-task condit speed normal walk z -numnum2 p numnum3 speed fast walk z -numnum2 p numnum3 cadenc normal walk z -numnum2 p numnum3 stride length fast walk z -numnum2 p numnum3 within balanc group single-task condit speed normal walk z -numnum2 p numnum3 speed fast walk z -numnum2 p numnum3 cadenc normal walk z -numnum2 p numnum3 result indic exergam train well balanc train posit influenc prefront cortex activ and/or function vari proport
ac901f7e94e3ebba02fe1d33f9d30a0e,25135003,0,0,background grow evid combin non-invas brain stimul motor skill train effect new treatment option neurorehabilit investig benefici effect applic transcrani direct current stimul tdc combin virtual realiti vr motor train method total num2 healthi right-hand volunt num2 patient stroke subacut stage particip four differ condit activ wrist exercis b vr wrist exercis c vr wrist exercis follow anod tdc num mv num2 min left healthi volunt affect stroke patient primari motor cortex anod tdc without exercis provid random order separ day compar post-exercis corticospin excit differ condit healthi volunt b c stroke patient b c measur chang amplitud motor evok potenti extensor carpi radiali muscl elicit single-puls transcrani magnet stimul statist analys linear mix model repeated-measur covari pattern model unstructur covari within group healthi stroke group use result vr wrist exercis b facilit post-exercis corticospin excit activ wrist exercis anod tdc without exercis healthi volunt moreov post-exercis corticospin facilit tdc vr exercis c greater sustain num2 min exercis versu condit healthi volunt b subacut stroke patient b conclus combin effect vr motor train follow tdc synergist short-term corticospin facilit superior applic vr train activ motor train tdc without exercis condit result support concept combin brain stimul vr motor train promot recoveri stroke
ac901f7e94e3ebba02fe1d33f9d30a0e,24885076,1,1,background thought therapi function highli repetit promot affer input best stimul hand motor recoveri stroke yet patient struggl access therapi develop musicglov instrument glove requir user practic gripping-lik movement thumb-fing opposit play highli engag music-bas video game purpos studi num compar effect train musicglov convent hand therapi num determin musicglov train effect match form isometr hand movement train num determin musicglov game score predict clinic outcom method num2 chronic stroke survivor moder hemiparesi randomli assign receiv musicglov isometr convent hand therapi within-subject design subject particip six one-hour treatment session three time per week two week train type total num2 treatment session blind rater assess hand impair train type one-month follow-up includ box block b b test primari outcom measur subject also complet intrins motiv inventori imi result subject improv hand function relat grasp small object musicglov compar convent train measur b b score improv numnum2a3numnum2 vs. -numnum2a2numnum2 block p=numnum3 num hole peg test improv numnum2a2numnum2 vs. -numnum2a1numnum2 pegs/minut p=numnum3 no signific differ train type broader assess batteri hand function subject benefit less isometr therapi musicglov train differ not signific p numnum2 subject sustain improv hand function one month follow-up found musicglov motiv two therapi measur imi musicglov game score correl strongli b b score conclus result support hypothesi hand therapi engag incorpor high number repetit grip thumb-fing opposit movement promot affer input promis approach improv individu 's abil manipul small object musicglov provid simpl way access therapi
858ddbb4adce2f2b19f152b27a0901e5,19504088,0,0,exploratori studi undertaken investig mechan contribut improv upper limb function follow novel train program surfac electromyographi emg use examin training-induc chang pattern tricep bicep activ reach task stroke survivor sever paresi chronic stage recoveri emg data obtain context singl blind randomis clinic trial conduct num2 stroke survivor minim upper limb muscl activ num month post-strok num2 particip complet studi num2 receiv train reach use non-robot upper limb train devic smart arm emg trigger function electr stimul emg-stim num2 receiv train reach use smart arm alon num2 receiv no intervent intervent group engag num2 num-h train session num-week period clinic laboratori measur upper limb function administ prior train num week complet num week num month num2 week train primari outcom measur 'upper arm function item num motor assess scale ma laboratori measur consist two multijoint reach task assess 'maximum isometr forc 'maximum distanc reach surfac emg use monitor tricep brachii bicep brachii two reach task provid comparison normal valu seven healthi adult test one reach task accord procedur studi find demonstr statist signific improv upper limb function stroke particip two train group compar receiv no train howev no differ found two train group reach task stroke particip compar normal healthi adult exhibit lower tricep bicep activ lower ratio tricep bicep activ follow train stroke particip demonstr increas tricep activ increas ratio tricep bicep activ task train better perform associ greater tricep activ higher ratio tricep bicep activ find suggest increas activ tricep agonist improv coordin tricep bicep could mediat observ chang arm function chang emg activ small rel chang arm function indic factor contribut muscl reach may also implic
